,cp_name
13594,태광산업(주) 석유화학 2공장
13595,태광산업(주) 석유화학 3공장
13596,태광산업(주) 울산공장
13597,태광산업(주)대구사업소
13598,(주)케이씨씨
13599,(주)케이씨씨 김천공장
13600,라이온코리아(주)
13601,삼성전기(주) 수원사업장
13602,삼성전기(주) 부산사업장
13603,삼성전기(주) 세종사업장
13604,(주)한독 음성공장
13605,(주)풍산
13606,(주)풍산 안강사업장
13607,(주)풍산 울산사업장
13608,현대자동차(주) 본사
13609,현대자동차 서비스센터
13610,현대자동차 아산공장
13611,현대자동차 연구시설
13612,현대자동차 울산공장
13613,현대자동차 전주공장
13614,(주)필맥스
13615,롯데알미늄 본사
13616,롯데알미늄 안산1공장
13617,롯데알미늄 진천공장
13618,롯데알미늄 평택공장
13619,LG이노텍 본사
13620,LG이노텍 광주사업장
13621,"LG이노텍 구미 2,3사업장"
13622,"LG이노텍 구미1,1A사업장"
13623,LG이노텍 마곡R&D캠퍼스
13624,LG이노텍 안산R&D캠퍼스
13625,LG이노텍 파주사업장
13626,LG이노텍 평택사업장
13627,LG이노텍_구미4(C4) 사업장
13628,기아 주식회사
13629,기아 주식회사 광명공장
13630,기아 주식회사 광주완성차공장
13631,기아 주식회사 광주하남공장
13632,기아 주식회사 화성공장
13633,(주)유니드
13634,(주)유니드-화학_울산공장 
13635,한화솔루션(주)
13636,한화솔루션(주) 여수
13637,한화솔루션(주) 여수2
13638,한화솔루션(주) 울산1
13639,한화솔루션(주) 울산2
13640,한화솔루션(주) 울산3
13641,한화솔루션(주) 중앙연구소
13642,한화솔루션(주) 티디아이
13643,한화솔루션㈜ 음성 제2사업장
13644,한화솔루션㈜ 진천사업장
13645,주식회사 전주페이퍼 (전주)
13646,고려아연(주)
13647,고려아연(주)온산제련소
13648,현대위아(주) 창원1공장
13649,현대위아(주) 광주공장
13650,현대위아(주) 서산공장
13651,현대위아(주) 안산1공장
13652,현대위아(주) 안산2공장
13653,현대위아(주) 울산1공장
13654,현대위아(주) 울산3공장
13655,현대위아(주) 의왕연구소
13656,현대위아(주) 창원2공장
13657,현대위아(주) 창원4공장
13658,현대위아(주) 창원5공장
13659,현대위아(주) 평택공장
13660,현대위아(주)창원3공장
13661,(주)어프로티움 울산 1공장
13662,(주)어프로티움 서산공장
13663,(주)어프로티움 울산 2공장
13664,LS ELECTRIC 본사
13665,LS일렉트릭 부산공장
13666,LS일렉트릭 천안사업장
13667,LS일렉트릭 청주사업장
13668,(주)오뚜기센터
13669,(주)오뚜기 대풍공장
13670,(주)오뚜기 삼남공장
13671,(주)오뚜기 안양공장
13672,(주)오뚜기 포승공장
13673,재원산업
13674,해태htb(주)천안공장
13675,(주)풍정주공 본사
13676,이녹스첨단소재
13677,에이치디현대일렉트릭(주)
13678,에이치디현대일렉트릭(주) 선암공장
13679,(주)한영특수강
13680,한국앤컴퍼니(주)
13681,한국앤컴퍼니(주) 대전공장
13682,한국앤컴퍼니(주) 전주공장
13683,(주)원익아이피에스
13684,삼화페인트공업(주) 대표사업
13685,(주)지씨셀
13686,(주)동인섬유
13687,한국지엠(주) 부평공장 (본사)
13688,한국지엠(주) 보령공장
13689,한국지엠(주) 창원공장
13690,ROHMKOREA 대전공장
13691,롯데정밀화학(주)
13692,롯데정밀화학(주) 인천
13693,(주)휴비스 전주공장
13694,(주)휴비스
13695,코카콜라음료(주) 여주공장
13696,코카콜라음료(주) 광주공장
13697,삼성전자(주) 수원사업장
13698,삼성전자(주) CS아카데미
13699,삼성전자(주) SAIT
13700,삼성전자(주) 광주2사업장
13701,삼성전자(주) 구미사업장
13702,삼성전자(주) 기흥사업장
13703,삼성전자(주) 서울R&D
13704,삼성전자(주) 서울대공동연구소
13705,삼성전자(주) 서초사옥
13706,삼성전자(주) 온양사업장
13707,삼성전자(주) 인재개발원
13708,삼성전자(주) 천안사업장(TP)
13709,삼성전자(주) 평택사업장
13710,삼성전자(주) 하남사업장
13711,삼성전자(주) 화성사업장
13712,(주)엘엑스엠엠에이
13713,(주)엘엑스엠엠에이 MMA2공장
13714,(주)엘엑스엠엠에이 피엠엠에이
13715,셰플러코리아 유한책임회사 창원1공장
13716,셰플러코리아 유한책임회사 전주공장
13717,셰플러코리아 유한책임회사 창원2공장
13718,셰플러코리아 유한책임회사 창원3공장
13719,한화임팩트주식회사 울산사업장
13720,한화임팩트주식회사 대산사업장
13721,스템코(주)
13722,라이온코리아(주)
13723,금호미쓰이화학(주)
13724,삼성전기(주) 수원사업장
13725,삼성전기(주) 부산사업장
13726,삼성전기(주) 세종사업장
13727,SK하이닉스(주) 이천본사
13728,SK하이닉스(주) 분당사업장
13729,SK하이닉스(주) 청주사업장
13730,DL케미칼(주)HDPE공장
13731,DL케미칼(주) 본사 사옥(돈의문센터)
13732,DL케미칼(주)여수C4공장
13733,DL케미칼(주)여수LHDPE공장
13734,DL케미칼(주)여수PB공장
13735,온세미컨덕터코리아(주)
13736,한화토탈(주)
13737,(주)한독 음성공장
13738,한온시스템(주) 대전공장
13739,한온시스템(주) 평택공장
13740,한온시스템(주)_울산공장
13741,볼보그룹코리아(주)
13742,롯데이네오스화학
13743,도레이첨단소재(주)
13744,도레이첨단소재(주)_구미2공장
13745,도레이첨단소재(주)_구미5공장
13746,도레이첨단소재(주)_안성공장
13747,도레이첨단소재(주)_유구공장
13748,도레이첨단소재(주)구미1공장
13749,도레이첨단소재(주)구미4공장
13750,도레이첨단소재(주)군산공장
13751,(주)국순당 횡성공장
13752,(주)DB하이텍 부천공장
13753,(주)DB하이텍 상우공장
13754,동서석유화학(주)
13755,서울우유협동조합 안산공장
13756,서울우유협동조합 거창공장
13757,서울우유협동조합 양주신공장
13758,(주)엠에스씨
13759,(주)디비메탈
13760,(주)디비메탈 동해공장
13761,르노코리아자동차 주식회사(부산공장)
13762,르노코리아자동차 기흥연구소
13763,르노코리아자동차 영업본부
13764,한국타이어앤테크놀로지(주) 본사
13765,한국타이어앤테크놀로지(주) 금산공장
13766,한국타이어앤테크놀로지(주) 대전공장
13767,한국타이어앤테크놀로지(주) 생산기술연구소
13768,한국테크노돔
13769,넥센타이어(주) 양산공장
13770,넥센타이어(주) 창녕공장
13771,SK케미칼(본사)
13772,SK케미칼 울산
13773,SK케미칼 청주
13774,에이치디현대인프라코어 인천공장
13775,에이치디현대인프라코어 군산공장
13776,영화금속(주)
13777,영화금속(주)_함안공장
13778,영화금속(주)제2공장
13779,현대제철
13780,현대제철 당진제철소
13781,현대제철 순천공장
13782,현대제철 예산2공장
13783,현대제철 예산공장
13784,현대제철 울산 대구경공장
13785,현대제철 울산공장
13786,현대제철 인천공장
13787,현대제철 포항공장
13788,현대제철_포항2공장
13789,대한제당(주)
13790,대한제당(주)인천사료
13791,태광산업(주)
13792,태광산업(주) 반여공장
13793,태광산업(주) 석유화학 1공장
13794,태광산업(주) 석유화학 2공장
13795,태광산업(주) 석유화학 3공장
13796,태광산업(주) 울산공장
13797,태광산업(주)대구사업소
13798,(주)케이씨씨
13799,(주)케이씨씨 김천공장
13800,라이온코리아(주)
13801,삼성전기(주) 수원사업장
13802,삼성전기(주) 부산사업장
13803,삼성전기(주) 세종사업장
13804,(주)한독 음성공장
13805,(주)풍산
13806,(주)풍산 안강사업장
13807,(주)풍산 울산사업장
13808,현대자동차(주) 본사
13809,현대자동차 서비스센터
13810,현대자동차 아산공장
13811,현대자동차 연구시설
13812,현대자동차 울산공장
13813,현대자동차 전주공장
13814,(주)필맥스
13815,롯데알미늄 본사
13816,롯데알미늄 안산1공장
13817,롯데알미늄 진천공장
13818,롯데알미늄 평택공장
13819,LG이노텍 본사
13820,LG이노텍 광주사업장
13821,"LG이노텍 구미 2,3사업장"
13822,"LG이노텍 구미1,1A사업장"
13823,LG이노텍 마곡R&D캠퍼스
13824,LG이노텍 안산R&D캠퍼스
13825,LG이노텍 파주사업장
13826,LG이노텍 평택사업장
13827,LG이노텍_구미4(C4) 사업장
13828,기아 주식회사
13829,기아 주식회사 광명공장
13830,기아 주식회사 광주완성차공장
13831,기아 주식회사 광주하남공장
13832,기아 주식회사 화성공장
13833,(주)유니드
13834,(주)유니드-화학_울산공장 
13835,한화솔루션(주)
13836,한화솔루션(주) 여수
13837,한화솔루션(주) 여수2
13838,한화솔루션(주) 울산1
13839,한화솔루션(주) 울산2
13840,한화솔루션(주) 울산3
13841,한화솔루션(주) 중앙연구소
13842,한화솔루션(주) 티디아이
13843,한화솔루션㈜ 음성 제2사업장
13844,한화솔루션㈜ 진천사업장
13845,주식회사 전주페이퍼 (전주)
13846,고려아연(주)
13847,고려아연(주)온산제련소
13848,현대위아(주) 창원1공장
13849,현대위아(주) 광주공장
13850,현대위아(주) 서산공장
13851,현대위아(주) 안산1공장
13852,현대위아(주) 안산2공장
13853,현대위아(주) 울산1공장
13854,현대위아(주) 울산3공장
13855,현대위아(주) 의왕연구소
13856,현대위아(주) 창원2공장
13857,현대위아(주) 창원4공장
13858,현대위아(주) 창원5공장
13859,현대위아(주) 평택공장
13860,현대위아(주)창원3공장
13861,(주)어프로티움 울산 1공장
13862,(주)어프로티움 서산공장
13863,(주)어프로티움 울산 2공장
13864,LS ELECTRIC 본사
13865,LS일렉트릭 부산공장
13866,LS일렉트릭 천안사업장
13867,LS일렉트릭 청주사업장
13868,(주)오뚜기센터
13869,(주)오뚜기 대풍공장
13870,(주)오뚜기 삼남공장
13871,(주)오뚜기 안양공장
13872,(주)오뚜기 포승공장
13873,재원산업
13874,해태htb(주)천안공장
13875,(주)풍정주공 본사
13876,이녹스첨단소재
13877,에이치디현대일렉트릭(주)
13878,에이치디현대일렉트릭(주) 선암공장
13879,(주)한영특수강
13880,한국앤컴퍼니(주)
13881,한국앤컴퍼니(주) 대전공장
13882,한국앤컴퍼니(주) 전주공장
13883,(주)원익아이피에스
13884,삼화페인트공업(주) 대표사업
13885,(주)지씨셀
13886,(주)동인섬유
13887,한국지엠(주) 부평공장 (본사)
13888,한국지엠(주) 보령공장
13889,한국지엠(주) 창원공장
13890,ROHMKOREA 대전공장
13891,롯데정밀화학(주)
13892,롯데정밀화학(주) 인천
13893,(주)휴비스 전주공장
13894,(주)휴비스
13895,코카콜라음료(주) 여주공장
13896,코카콜라음료(주) 광주공장
13897,삼성전자(주) 수원사업장
13898,삼성전자(주) CS아카데미
13899,삼성전자(주) SAIT
13900,삼성전자(주) 광주2사업장
13901,삼성전자(주) 구미사업장
13902,삼성전자(주) 기흥사업장
13903,삼성전자(주) 서울R&D
13904,삼성전자(주) 서울대공동연구소
13905,삼성전자(주) 서초사옥
13906,삼성전자(주) 온양사업장
13907,삼성전자(주) 인재개발원
13908,삼성전자(주) 천안사업장(TP)
13909,삼성전자(주) 평택사업장
13910,삼성전자(주) 하남사업장
13911,삼성전자(주) 화성사업장
13912,(주)엘엑스엠엠에이
13913,(주)엘엑스엠엠에이 MMA2공장
13914,(주)엘엑스엠엠에이 피엠엠에이
13915,셰플러코리아 유한책임회사 창원1공장
13916,셰플러코리아 유한책임회사 전주공장
13917,셰플러코리아 유한책임회사 창원2공장
13918,셰플러코리아 유한책임회사 창원3공장
13919,한화임팩트주식회사 울산사업장
13920,한화임팩트주식회사 대산사업장
13921,스템코(주)
13922,라이온코리아(주)
13923,금호미쓰이화학(주)
13924,삼성전기(주) 수원사업장
13925,삼성전기(주) 부산사업장
13926,삼성전기(주) 세종사업장
13927,SK하이닉스(주) 이천본사
13928,SK하이닉스(주) 분당사업장
13929,SK하이닉스(주) 청주사업장
13930,DL케미칼(주)HDPE공장
13931,DL케미칼(주) 본사 사옥(돈의문센터)
13932,DL케미칼(주)여수C4공장
13933,DL케미칼(주)여수LHDPE공장
13934,DL케미칼(주)여수PB공장
13935,온세미컨덕터코리아(주)
13936,한화토탈(주)
13937,(주)한독 음성공장
13938,한온시스템(주) 대전공장
13939,한온시스템(주) 평택공장
13940,한온시스템(주)_울산공장
13941,볼보그룹코리아(주)
13942,롯데이네오스화학
13943,도레이첨단소재(주)
13944,도레이첨단소재(주)_구미2공장
13945,도레이첨단소재(주)_구미5공장
13946,도레이첨단소재(주)_안성공장
13947,도레이첨단소재(주)_유구공장
13948,도레이첨단소재(주)구미1공장
13949,도레이첨단소재(주)구미4공장
13950,도레이첨단소재(주)군산공장
13951,(주)국순당 횡성공장
13952,(주)DB하이텍 부천공장
13953,(주)DB하이텍 상우공장
13954,동서석유화학(주)
13955,서울우유협동조합 안산공장
13956,서울우유협동조합 거창공장
13957,서울우유협동조합 양주신공장
13958,(주)엠에스씨
13959,(주)디비메탈
13960,(주)디비메탈 동해공장
13961,르노코리아자동차 주식회사(부산공장)
13962,르노코리아자동차 기흥연구소
13963,르노코리아자동차 영업본부
13964,한국타이어앤테크놀로지(주) 본사
13965,한국타이어앤테크놀로지(주) 금산공장
13966,한국타이어앤테크놀로지(주) 대전공장
13967,한국타이어앤테크놀로지(주) 생산기술연구소
13968,한국테크노돔
13969,넥센타이어(주) 양산공장
13970,넥센타이어(주) 창녕공장
13971,SK케미칼(본사)
13972,SK케미칼 울산
13973,SK케미칼 청주
13974,에이치디현대인프라코어 인천공장
13975,에이치디현대인프라코어 군산공장
13976,영화금속(주)
13977,영화금속(주)_함안공장
